timestamp,vwap,predicted_vwap,signal
2023-12-05 16:36:00,0.3736993448275862,0.3674146234989166,buy
2023-12-05 16:48:00,0.4003678065630398,0.400367796421051,buy
2023-12-05 17:12:00,0.3615763392857143,0.3615763485431671,sell
2023-12-05 17:18:00,0.39835124915824915,0.39835125207901,sell
2023-12-05 17:24:00,0.363095631147541,0.3674146234989166,sell
2023-12-05 17:30:00,0.37246573455759596,0.3674146234989166,buy
2023-12-05 17:54:00,0.37417464028776976,0.37417465448379517,sell
2023-12-05 18:00:00,0.37610018214936247,0.37610018253326416,sell
2023-12-05 18:06:00,0.36797367216117216,0.3674146234989166,buy
2023-12-05 18:12:00,0.35048301225919437,0.3674146234989166,sell
2023-12-05 18:18:00,0.39993976449275365,0.39993977546691895,sell
2023-12-05 18:24:00,0.35356939130434784,0.3535693883895874,buy
2023-12-05 18:30:00,0.4190834110671937,0.4190834164619446,sell
2023-12-05 18:36:00,0.3073308831168831,0.3674146234989166,sell
2023-12-05 18:42:00,0.35878915662650607,0.3587891459465027,buy
2023-12-05 18:48:00,0.13602197757847534,0.13602197170257568,buy
2023-12-06 16:24:00,0.3533896551724138,0.3533896505832672,buy
2023-12-06 16:30:00,0.3777182032854209,0.3777182102203369,sell
2023-12-06 16:36:00,0.4636420365535248,0.46364203095436096,buy
2023-12-06 16:42:00,0.3218575609756098,0.36754199862480164,sell
2023-12-06 16:48:00,0.32055124600638985,0.3205512464046478,sell
2023-12-06 16:54:00,0.3788656451612903,0.37886565923690796,sell
2023-12-06 17:00:00,0.41893719008264463,0.41893717646598816,buy
2023-12-06 17:06:00,0.36358318345323737,0.2627277076244354,buy
2023-12-06 17:12:00,0.27935916149068324,0.3674146234989166,sell
2023-12-06 17:18:00,0.2627277135678392,0.2627277076244354,buy
2023-12-06 17:48:00,0.3784297402597403,0.37842974066734314,sell
2023-12-06 17:54:00,0.3674146153846154,0.3674146234989166,sell
2023-12-06 18:00:00,0.3864725609756097,0.3674146234989166,buy
2023-12-06 18:06:00,0.35843637469586376,0.36754199862480164,sell
2023-12-06 18:12:00,0.37088344303797466,0.37088343501091003,buy
2023-12-06 18:18:00,0.35999435885167463,0.36754199862480164,sell
2023-12-06 18:24:00,0.400056,0.40005600452423096,sell
2023-12-06 18:30:00,0.35284063981042657,0.36754199862480164,sell
2023-12-06 18:36:00,0.35583677536231884,0.35583677887916565,sell
2023-12-06 18:42:00,0.3736194312796209,0.3736194372177124,sell
2023-12-06 18:48:00,0.3686041666666667,0.3686041533946991,buy
2023-12-06 18:54:00,0.36651619859813084,0.36651620268821716,sell
2023-12-06 19:00:00,0.3839036515513127,0.36754199862480164,buy
2023-12-06 19:06:00,0.36509622119815666,0.36509621143341064,buy
2023-12-06 19:12:00,0.35867567567567565,0.35867568850517273,sell
2023-12-06 19:18:00,0.37565273137697514,0.36754199862480164,buy
2023-12-06 19:24:00,0.3685827093023256,0.36754199862480164,buy
2023-12-06 19:30:00,0.3740194418604651,0.37401944398880005,sell
2023-12-06 19:36:00,0.3658612702078522,0.36586126685142517,buy
2023-12-06 19:42:00,0.35378666666666664,0.3537866771221161,sell
2023-12-06 19:48:00,0.3980949999999999,0.3980950117111206,sell
2023-12-06 19:54:00,0.33806369346733667,0.33806368708610535,buy
2023-12-06 20:00:00,0.38225418960244645,0.3822541832923889,buy
2023-12-06 20:06:00,0.3570455151515151,0.3570455014705658,buy
2023-12-06 20:12:00,0.3748029230769231,0.3674146234989166,buy
2023-12-06 20:18:00,0.36139693251533744,0.3613969385623932,sell
2023-12-06 20:24:00,0.37384908536585365,0.373849093914032,sell
2023-12-06 20:30:00,0.3640650460122699,0.36754199862480164,sell
2023-12-06 20:36:00,0.37808168238993706,0.36754199862480164,buy
2023-12-06 20:42:00,0.3969312534818941,0.3969312608242035,sell
2023-12-06 20:48:00,0.33740934782608695,0.3374093472957611,buy
2023-12-06 20:54:00,0.3675,0.3675000071525574,sell
2023-12-06 21:00:00,0.3718848502994012,0.37188485264778137,sell
2023-12-06 21:06:00,0.3678446194225722,0.36754199862480164,buy
2023-12-06 21:12:00,0.3764500871459695,0.3764500916004181,sell
2023-12-06 21:18:00,0.38630537974683543,0.38630539178848267,sell
2023-12-06 21:24:00,0.34096844059405945,0.36754199862480164,sell
2023-12-06 21:30:00,0.37839285714285714,0.36754199862480164,buy
2023-12-06 21:36:00,0.36544963450292395,0.3654496371746063,sell
2023-12-06 21:42:00,0.3722629585798816,0.37226295471191406,buy
2023-12-06 21:48:00,0.36334315789473687,0.36334314942359924,buy
2023-12-06 21:54:00,0.3728717877906977,0.3728717863559723,buy
2023-12-06 22:00:00,0.37093307462686564,0.37093308568000793,sell
2023-12-06 22:06:00,0.33857950953678473,0.3385795056819916,buy
2023-12-06 22:12:00,0.3974008120649652,0.397400826215744,sell
2023-12-06 22:18:00,0.3720034710743802,0.3720034658908844,buy
2023-12-06 22:24:00,0.36405691415313224,0.36754199862480164,sell
2023-12-06 22:30:00,0.34904561797752814,0.34904560446739197,buy
2023-12-06 22:36:00,0.36163842729970325,0.3616384267807007,buy
2023-12-06 22:42:00,0.3754887009063444,0.3754886984825134,buy
2023-12-06 22:48:00,0.35772897959183675,0.3577289879322052,sell
2023-12-06 22:54:00,0.3878003333333333,0.38780033588409424,sell
2023-12-06 23:00:00,0.36915599109131403,0.36915600299835205,sell
2023-12-06 23:06:00,0.3600525727069351,0.36754199862480164,sell
2023-12-06 23:12:00,0.369091135857461,0.36909112334251404,buy
2023-12-06 23:18:00,0.38974842391304354,0.3897484242916107,sell
2023-12-06 23:24:00,0.33975695760598507,0.36754199862480164,sell
2023-12-06 23:30:00,0.35566071428571433,0.35566070675849915,buy
2023-12-06 23:36:00,0.40911029339853305,0.40911030769348145,sell
2023-12-06 23:42:00,0.3284028103044496,0.36754199862480164,sell
2023-12-06 23:48:00,0.3478765482233503,0.34787654876708984,sell
2023-12-06 23:54:00,0.40952870967741933,0.36754199862480164,buy
2023-12-07 00:00:00,0.378570715835141,0.37857070565223694,buy
2023-12-07 00:06:00,0.3563128539325843,0.3563128411769867,buy
2023-12-07 00:12:00,0.37761702947845804,0.36754199862480164,buy
2023-12-07 00:18:00,0.36577869863013696,0.36577868461608887,buy
2023-12-07 00:24:00,0.3588163507109005,0.35881635546684265,sell
2023-12-07 00:30:00,0.3774298850574713,0.36754199862480164,buy
2023-12-07 00:36:00,0.36119041394335516,0.36119040846824646,buy
2023-12-07 00:42:00,0.3767928431372549,0.376792848110199,sell
2023-12-07 00:48:00,0.37171008403361344,0.36754199862480164,buy
2023-12-07 00:54:00,0.35517076759061833,0.36754199862480164,sell
2023-12-07 01:00:00,0.39577815384615384,0.3957781493663788,buy
2023-12-07 01:06:00,0.35305701754385965,0.35305702686309814,sell
2023-12-07 01:12:00,0.36754199556541023,0.36754199862480164,sell
2023-12-07 01:18:00,0.3559816283924843,0.35598161816596985,buy
2023-12-07 01:24:00,0.3848321186440678,0.38483211398124695,buy
