timestamp,vwap,predicted_vwap,signal
2023-12-05 16:36:00,0.434316,0.42738858729600904,buy
2023-12-05 16:48:00,0.465459274611399,0.46545928716659546,sell
2023-12-05 17:12:00,0.40691035714285717,0.40691035985946655,sell
2023-12-05 17:18:00,0.449922,0.44992199540138245,buy
2023-12-05 17:24:00,0.422494448051948,0.4275893756747246,sell
2023-12-05 17:30:00,0.44220183639398997,0.42758863598108293,buy
2023-12-05 17:54:00,0.43137940647482015,0.43137940764427185,sell
2023-12-05 18:00:00,0.4403834845735027,0.4403834939002991,sell
2023-12-05 18:06:00,0.4309858974358974,0.4279293221235275,buy
2023-12-05 18:12:00,0.4071826619964974,0.4274465310573578,sell
2023-12-05 18:18:00,0.4623948282097649,0.4623948335647583,sell
2023-12-05 18:24:00,0.3899461739130435,0.3899461627006531,buy
2023-12-05 18:30:00,0.5182255731225297,0.5182255506515503,buy
2023-12-05 18:36:00,0.3813494475138121,0.4270120877027512,sell
2023-12-05 18:42:00,0.4170874622356495,0.41708746552467346,sell
2023-12-05 18:48:00,0.1595408071748879,0.1595408022403717,buy
2023-12-06 16:24:00,0.40786183908045975,0.4078618288040161,buy
2023-12-06 16:30:00,0.4376939197530864,0.43769392371177673,sell
2023-12-06 16:36:00,0.5409060052219321,0.5409060120582581,sell
2023-12-06 16:42:00,0.37224738675958186,0.41489897221326827,sell
2023-12-06 16:48:00,0.37519125000000003,0.37519124150276184,buy
2023-12-06 16:54:00,0.4327184210526316,0.432718425989151,sell
2023-12-06 17:00:00,0.4926762430939226,0.4926762282848358,buy
2023-12-06 17:06:00,0.41462276785714286,0.4139861208200455,buy
2023-12-06 17:12:00,0.33934315789473685,0.4280040827393532,sell
2023-12-06 17:18:00,0.3049851926298157,0.3049851953983307,sell
2023-12-06 17:48:00,0.4111454427083333,0.4111454486846924,sell
2023-12-06 17:54:00,0.4378321339950372,0.43783214688301086,sell
2023-12-06 18:00:00,0.44071288135593223,0.4279163160920143,buy
2023-12-06 18:06:00,0.4304195121951219,0.4278696140646934,buy
2023-12-06 18:12:00,0.43155898989898994,0.4315589964389801,sell
2023-12-06 18:18:00,0.41771306220095694,0.4278040885925293,sell
2023-12-06 18:24:00,0.4467566666666667,0.44675666093826294,buy
2023-12-06 18:30:00,0.4225933649289099,0.4273629727959633,sell
2023-12-06 18:36:00,0.41507475845410624,0.41507476568222046,sell
2023-12-06 18:42:00,0.4401895734597156,0.44018957018852234,buy
2023-12-06 18:48:00,0.42373368663594474,0.4237336814403534,buy
2023-12-06 18:54:00,0.43073114754098357,0.4307311475276947,buy
2023-12-06 19:00:00,0.44451150000000006,0.4278250950574875,buy
2023-12-06 19:06:00,0.4239019495412844,0.4239019453525543,buy
2023-12-06 19:12:00,0.4192392776523702,0.4192392826080322,sell
2023-12-06 19:18:00,0.43603232505643336,0.4277160558104515,buy
2023-12-06 19:24:00,0.43231025345622115,0.4279426908493042,buy
2023-12-06 19:30:00,0.43290442890442893,0.4329044222831726,buy
2023-12-06 19:36:00,0.4288960739030024,0.42889606952667236,buy
2023-12-06 19:42:00,0.40619906250000004,0.40619906783103943,sell
2023-12-06 19:48:00,0.46829974025974025,0.4682997465133667,sell
2023-12-06 19:54:00,0.3895820477386934,0.3895820379257202,buy
2023-12-06 20:00:00,0.44436312883435586,0.4443631172180176,buy
2023-12-06 20:06:00,0.41926568181818186,0.4192656874656677,sell
2023-12-06 20:12:00,0.43316725609756096,0.42784082174301147,buy
